7.40606295602821e-10, -2.52145710119162e-10, frame_000000.jpg
-0.0073929141498766, -0.0167766798450729, frame_000004.jpg
-0.0147858292257154, -0.0307696497446026, frame_000008.jpg
-0.0221787444885616, -0.0419541028624421, frame_000012.jpg
-0.0295716598605215, -0.053138555879968, frame_000016.jpg
-0.0369645754225564, -0.0615641062772754, frame_000020.jpg
-0.0443574911792941, -0.0671563327895381, frame_000024.jpg
-0.04442308115754, -0.0727485594337485, frame_000028.jpg
-0.0444230813129326, -0.0783407862122883, frame_000032.jpg
-0.0444230815204307, -0.0839330131300169, frame_000036.jpg
-0.0444230814166275, -0.0784896287943747, frame_000040.jpg
-0.0480047568127368, -0.075606690672641, frame_000044.jpg
-0.0553976722645614, -0.0756066909447719, frame_000048.jpg
-0.0482671161959757, -0.0810996896433243, frame_000052.jpg
-0.0302275592435448, -0.0893763976816021, frame_000056.jpg
-0.0006558976477906, -0.1005608504656955, frame_000060.jpg
0.0578315280394469, -0.1117453028252503, frame_000064.jpg
0.1310391947059807, -0.1255894289680389, frame_000068.jpg
0.2197541807726273, -0.1423661068278089, frame_000072.jpg
0.344449895911543, -0.1591427826957552, frame_000076.jpg
0.4945124938361877, -0.1785543248133831, frame_000080.jpg
0.6719424656386339, -0.2009232252777622, frame_000084.jpg
0.8995158930020644, -0.2287106983110103, frame_000088.jpg
1.1563002386036263, -0.2592818780487084, frame_000092.jpg
1.4446239429920484, -0.2928352209280894, frame_000096.jpg
1.789992094810622, -0.3317823256662074, frame_000100.jpg
2.168218430376247, -0.3760983868909276, frame_000104.jpg
2.582221699106699, -0.4264283882259954, frame_000108.jpg
3.053007048208892, -0.4821273367042951, frame_000112.jpg
3.553232884947164, -0.5431704305837567, frame_000116.jpg
4.0855228055725945, -0.6102770743139122, frame_000120.jpg
4.674332455528633, -0.6827278503127318, frame_000124.jpg
5.289230471419704, -0.7579623215602396, frame_000128.jpg
5.932414112817104, -0.8362533643650656, frame_000132.jpg
6.624822957495658, -0.91986372459554, frame_000136.jpg
7.339672911117345, -1.0062577765736662, frame_000140.jpg
8.078964465126663, -1.095733203237524, frame_000144.jpg
8.853252890367733, -1.1905031317737769, frame_000148.jpg
9.645941618891843, -1.2880567475444582, frame_000152.jpg
10.459162322696605, -1.388716539872586, frame_000156.jpg
11.30721594831516, -1.494646020371936, frame_000160.jpg
12.17041615028644, -1.598436757610385, frame_000164.jpg
13.05017310995503, -1.6990964667882962, frame_000168.jpg
13.943797654148046, -1.810245972685928, frame_000172.jpg
14.851224185893448, -1.92209005203704, frame_000176.jpg
15.775338659890368, -2.0339341039359105, frame_000180.jpg
